inn,company_name,phone,email,short,reputation,successful_tenders,unsuccessful_tenders
4632152654,"ООО ""Техно-Щит""",8 (471) 226-99-99,oko@ts46.ru,Автономная система видеонаблюдения,0,0,0
5047186705,"ООО ""ДИПХАКЛАБ""",,info@autofaq.ai,Автоматизация службы поддержки,0,0,0
7722782021,"ООО ""ГЛОСАВ-ИННОВАЦИЯ""",8 (495) 644-33-59,support@glosav.ru,Автоматизированная система мониторинга транспорта,0,0,0
2014021131,"ООО ""МИП Гринбар""",8 (985) 333-50-14,veg@green-capital.ru,Городская цифровая ферма,0,0,0
7731401145,"ООО ""Дженерал Ви Ар Рисеч""",8 (926) 880-10-00,hello@general-vr.com,Производственные VR-тренажеры,0,0,0
9729292439,"ООО ""Айкю Вектор""",8 (495) 215-51-21,iqv@iqvector.ru,Национальный образовательный ресурс,0,0,0
7727048336,"АО ""ГРУППА Т-1""",8 (495) 269-11-11,info@t1-group.ru,Платформа мониторинга транспортных средств в режиме реального времени,0,0,0
7708268777,"ООО ""ИЛН СОФТЛАБ""",8 (495) 641-72-50,m.kuzmina@ilnsoftlab.com,VR-симулятор,0,0,0
7734435311,"ООО ""Сэвэн Грин""",8 (901) 655-07-00,hello@sevengreen.tech,Маркетплэйс виртуальных подарков и онлайн-открыток,0,0,0
9706006988,"ООО ""Тубим""",8 (915) 002-37-77,contact@tobim.ru,Информационная система управления,0,0,0
7719429440,"ООО ""ЦПР Ртсофт""",8 (495) 967-15-05,rtsoft@rtsoft.ru,Программный комплекс повсеместного мониторинга подвижных объектов с использованием сотовых и спутниковых каналов связи,0,0,0
2312200129,"ООО ""Инсипром""",8 (861) 200-13-73,inciprom@yandex.ru,Термическая утилизация и обезвреживание отходов,0,0,0
7728312696,"ООО ""Пролан""",8 (495) 726-01-17,sales@prolan.ru,Голосовое управление сенсорными терминалами,0,0,0
7704425108,"ООО ""НЕЙРОКЭМ""",8 (495) 777-56-32,info@neurocam.com,Интеллектуальное видеонаблюдение через интернет,0,0,0
7736227885,"АО ""СОФТЛАЙН ТРЕЙД""",8 (495) 232-00-23,ai@softline.com,Решение для расчета оптимальных товарных запасов,0,0,0
2367017235,"ООО ""Экста""",8 (960) 357-78-81,info@exta.group,Высокоточные детекторы интенсивности транспортных и пешеходных потоков,0,0,0
5321032733,"ЗАО Группа компаний ""Адепт""",8 (800) 333-27-17,info@gk-adept.ru,Программа для планирования и управления строительными объектами,0,0,0
9710075751,"ООО ""Урбан Вэйв""",8 (800) 600-45-16,hello@u-wave.ru,Решение для организации сбора мусора,0,0,0
7839411290,"ООО ""Интек Технолоджис""",8 (800) 333-92-22,info@interchcorp.ru,Очиститель воздуха,0,0,0
7735116621,"АО ""СИТРОНИКС""",8 (495) 225-98-29,info@sitronics.com,Решение для оптимизации транспортных потоков и пропускной способности дорог,0,0,0
7731392620,ИП Каплевич Максим Павлович,8 (499) 550-31-32,j.mun@ecoplatform.ru,Оборудование для приема пластиковых бутылок и банок на переработку с выдачей вознаграждения пользователю,0,0,0
5074056864,"ООО ""ЧЕК-СТАР""",8 (495) 764-34-19,info@neuro-core.ru,Система распознавания номеров и классов автомобилей,0,0,0
7714560836,"ООО ""Эра Новых Технологий""",8 (495) 984-76-64,info@entpro.ru,Система контроля уровня доступа,0,0,0
9731041305,"ООО ""ЦНС СОФТ""",8 (925) 571-07-32,info@cnssoft.ru,Решения для цифровизации инвестиционно-строительной деятельности,0,0,0
7704869777,"ООО ""РТИТС""",8 (495) 587-09-07,info@rtits.ru,Система взимания платы для большегрузов,0,0,0
5074056864,"ООО ""ЧЕК-СТАР""",8 (495) 764-34-19,info@neuro-core.ru,Биометрическая система распознавания лиц,0,0,0
5904642272,"ООО ""Гоурекрут""",8 (902) 472-28-90,sales@gorecru.it,Система ИИ для анализа потенциальных кадров,0,0,0
7702440164,"ООО ""МДРК""",8 (495) 504-49-01,mailbox@nevlabs.ru,Комплекс автоматической сортировки бытовых отходов,0,0,0
7713076301,"ПАО ""ВЫМПЕЛКОМ""",8 (800) 700-06-28,services@beeline.ru,Управление компанией на основе искусственного интеллекта,0,0,0
7726413441,"ООО ""ИСС-Т""",8 (495) 545-85-11,anton@iss-t.com,Система автоматической идентификации мусорных контейнеров,0,0,0
7728450760,AO «Винвестор»,8 (499) 288-27-39,info@sovetnik.io,Онлайн-платформа личных кабинетов для инвестиционных советников,0,0,0
7725742852,ООО «Преферентум»,8 (495) 974-79-79,info@preferentum.ru,Платформа интеллектуальной обработки и анализа текста,0,0,0
5904004865,"ООО ""Траектория Времени""",8 (912) 485-90-69,info@timepath.ru,Программный комплекс автоматизации обслуживания и контроля инженерных сетей,0,0,0
7714733278,"ООО ""НЕВЛАБС""",8 (495) 504-49-01,mailbox@nevlabs.ru,Проверка оплаты и фотофиксация нарушений правил парковки,0,0,0
7703476068,"ООО ""Энерго Капитал""",8 (495) 150-12-46,info@sigfoxrussia.com,Программно-аппаратный комплекс для мониторинга заполненности контейнера и оптимизации вывоза отходов,0,0,0
7707352828,"ООО ""ЦИФРАЛАБ""",8 (495) 118-34-86,info@jalinga.ru,Интерактивные видеостудии для дистанционного образования,0,0,0
7728318916,"ООО ""РЕВОЛЬТА ИНЖИНИРИНГ""",8 (499) 490-07-93,info@revolta-engineering.ru,Облачный сервис управления парковками и доступом,0,0,0
9731026064,"ООО ""ДЕЛИВЕРИ""",8 (495) 150-35-61,info@getxdelivery.com,Средство автоматизации транспортной логистики,0,0,0
9705114684,"ООО ""СКАЛЕО МЕДИКАЛ""",8 (495) 786-18-29,etlicher@scaleomedical.com,Телемедицинская платформа,0,0,0
7719691705,"ООО ""АП Технологии""",8 (495) 411-56-09,info@vector-ap.ru,Автоматизированная система управления автомобильной парковкой,0,0,0
6658396024,"ООО ""Прософт-Биометрикс""",8 (800) 600-2546,info@bio-smart.ru,Сканер для бесконтактной идентификации,0,0,0
7704282033,"АНО ДПО ""ШАД""",8 (495) 739-70-00,shad@yandex-team.ru,Система управления обучением Яндекс Лицея,0,0,0
7735502088,"ООО ""НЕЙРОБОТИКС""",8 (495) 742-50-86,info@neurobotics.ru,Робот-помощник врача,0,0,0
7726366939,ООО «РСМИ»,8 (495) 255-54-49,info@rosmed.info,Медицинская онлайн-платформа,0,0,0
7203417748,"ООО ""Технопарк-Т""",8 (800) 201 35 67,tehnopark-t@bk.ru,Нейромаркетинговые исследования,0,0,0
7719198440,"АО ""ЭР-СТАЙЛ СОФТЛАБ""",8 (495) 796-93-10,sales@softlab.ru,Модуль для работы с биометрическими данными,0,0,0
7735575047,"АО ""ЭЛВИС-НЕОТЕК""",8 (495) 648-78-23,welcome@elveesneotek.com,IP-видеокамеры,0,0,0
7203417748,"ООО ""Технопарк-Т""",8 (800) 201 35 67,tehnopark-t@bk.ru,Система геотегинга,0,0,0
7801142909,"ООО ""НПК Трансэт""",8 (812) 447-93-63,sale2@transet-spb.ru,Светодиодные светильники повышенной надежности,0,0,0
9729014181,"ООО ""КОПТЕР ЭКСПРЕСС ТЕХНОЛОГИИ""",8 (495) 662-99-34,mail@copterexpress.ru,Комплексное решение для обучения летающей робототехнике,0,0,0
